Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","10/04/2021 21:53 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=H02MqJ
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
1967,-,-,Turkey,TUR,1850,0,0,,0,0
1967,-,-,Uganda,UGA,162760,0,0,,0,0
1967,-,-,"United States of America",USA,480000,0,0,,0,0
1967,-,-,Zambia,ZMB,10710,0,0,,0,0
1967,-,-,"Unknown ",,180050,0,0,,0,0
1968,-,-,Australia,AUS,43000,0,0,,0,0
1968,-,-,Austria,AUT,24000,0,0,,0,0
1968,-,-,Burundi,BDI,72200,0,0,,0,0
1968,-,-,Belgium,BEL,33000,0,0,,0,0
1968,-,-,Botswana,BWA,3980,0,0,,0,0
1968,-,-,Cambodia,KHM,22000,0,0,,0,0
1968,-,-,Canada,CAN,17950,0,0,,0,0
1968,-,-,"Central African Rep.",CAF,23000,0,0,,0,0
1968,-,-,"Dem. Rep. of the Congo",COD,475400,0,0,,0,0
1968,-,-,Cyprus,CYP,200,0,0,,0,0
1968,-,-,"Equatorial Guinea",GNQ,40000,0,0,,0,0
1968,-,-,Ethiopia,ETH,20000,0,0,,0,0
1968,-,-,France,FRA,176736,0,0,,0,0
1968,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,161000,0,0,,0,0
1968,-,-,Germany,DEU,110000,0,0,,0,0
1968,-,-,Greece,GRC,8260,0,0,,0,0
1968,-,-,India,IND,55000,0,0,,0,0
1968,-,-,"Iran (Islamic Rep. of)",IRN,300,0,0,,0,0
1968,-,-,Italy,ITA,13000,0,0,,0,0
1968,-,-,Lebanon,LBN,4510,0,0,,0,0
1968,-,-,"China, Macao SAR",MAC,70000,0,0,,0,0
1968,-,-,Morocco,MAR,1480,0,0,,0,0
1968,-,-,Nepal,NPL,7730,0,0,,0,0
1968,-,-,Netherlands,NLD,8000,0,0,,0,0
1968,-,-,"New Zealand",NZL,2000,0,0,,0,0
1968,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26270,0,0,,0,0
1968,-,-,Senegal,SEN,57210,0,0,,0,0
1968,-,-,Spain,ESP,20000,0,0,,0,0
1968,-,-,Sudan,SDN,38300,0,0,,0,0
1968,-,-,Sweden,SWE,17000,0,0,,0,0
1968,-,-,Switzerland,CHE,26000,0,0,,0,0
1968,-,-,"United Rep. of Tanzania",TZA,46000,0,0,,0,0
1968,-,-,Tunisia,TUN,1000,0,0,,0,0
1968,-,-,Turkey,TUR,1980,0,0,,0,0
1968,-,-,"United Arab Emirates",ARE,300,0,0,,0,0
1968,-,-,Uganda,UGA,175730,0,0,,0,0
1968,-,-,"United States of America",USA,498000,0,0,,0,0
1968,-,-,Zambia,ZMB,13190,0,0,,0,0
1968,-,-,"Unknown ",,150010,0,0,,0,0
1969,-,-,Egypt,EGY,4800,0,0,,0,0
1969,-,-,Argentina,ARG,32000,0,0,,0,0
1969,-,-,Australia,AUS,42000,0,0,,0,0
1969,-,-,Austria,AUT,25000,0,0,,0,0
1969,-,-,Burundi,BDI,46200,0,0,,0,0
1969,-,-,Belgium,BEL,30000,0,0,,0,0
1969,-,-,Benin,BEN,1100,0,0,,0,0
1969,-,-,Botswana,BWA,3600,0,0,,0,0
1969,-,-,Brazil,BRA,40000,0,0,,0,0
1969,-,-,Cambodia,KHM,22000,0,0,,0,0
1969,-,-,Canada,CAN,19275,0,0,,0,0
1969,-,-,"Central African Rep.",CAF,23000,0,0,,0,0
1969,-,-,Chile,CHL,6500,0,0,,0,0
1969,-,-,Congo,COG,500,0,0,,0,0
1969,-,-,"Dem. Rep. of the Congo",COD,496300,0,0,,0,0
1969,-,-,Cyprus,CYP,200,0,0,,0,0
1969,-,-,Ethiopia,ETH,20000,0,0,,0,0
1969,-,-,France,FRA,175242,0,0,,0,0
1969,-,-,Gabon,GAB,4500,0,0,,0,0
1969,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,162000,0,0,,0,0
1969,-,-,Germany,DEU,113000,0,0,,0,0
1969,-,-,Ghana,GHA,20000,0,0,,0,0
1969,-,-,Greece,GRC,6330,0,0,,0,0
1969,-,-,"Cote d'Ivoire",CIV,12000,0,0,,0,0
1969,-,-,India,IND,56150,0,0,,0,0
1969,-,-,"Iran (Islamic Rep. of)",IRN,300,0,0,,0,0
1969,-,-,Italy,ITA,14000,0,0,,0,0
1969,-,-,Liberia,LBR,1000,0,0,,0,0
1969,-,-,Lebanon,LBN,4510,0,0,,0,0
1969,-,-,"China, Macao SAR",MAC,65000,0,0,,0,0
1969,-,-,Morocco,MAR,1440,0,0,,0,0
1969,-,-,Nepal,NPL,7990,0,0,,0,0
1969,-,-,Netherlands,NLD,8000,0,0,,0,0
1969,-,-,"New Zealand",NZL,2000,0,0,,0,0
1969,-,-,Paraguay,PRY,4000,0,0,,0,0
1969,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26120,0,0,,0,0
1969,-,-,Senegal,SEN,68400,0,0,,0,0
1969,-,-,"Sierra Leone",SLE,500,0,0,,0,0
1969,-,-,Spain,ESP,23000,0,0,,0,0
1969,-,-,Sudan,SDN,37350,0,0,,0,0
1969,-,-,Sweden,SWE,17000,0,0,,0,0
1969,-,-,Switzerland,CHE,30000,0,0,,0,0
1969,-,-,"United Rep. of Tanzania",TZA,54550,0,0,,0,0
1969,-,-,Togo,TGO,200,0,0,,0,0
1969,-,-,Turkey,TUR,1400,0,0,,0,0
1969,-,-,"United Arab Emirates",ARE,300,0,0,,0,0
1969,-,-,Uganda,UGA,177260,0,0,,0,0
1969,-,-,"United States of America",USA,500000,0,0,,0,0
1969,-,-,"Venezuela (Bolivarian Republic of)",VEN,15000,0,0,,0,0
1969,-,-,Zambia,ZMB,12640,0,0,,0,0
1969,-,-,"Unknown ",,97520,0,0,,0,0
1970,-,-,Algeria,DZA,500,0,0,,0,0
1970,-,-,Egypt,EGY,5000,0,0,,0,0
1970,-,-,Argentina,ARG,35000,0,0,,0,0
1970,-,-,Australia,AUS,42000,0,0,,0,0
1970,-,-,Austria,AUT,25300,0,0,,0,0
1970,-,-,Burundi,BDI,38800,0,0,,0,0
1970,-,-,Belgium,BEL,31500,0,0,,0,0
1970,-,-,Botswana,BWA,4360,0,0,,0,0
1970,-,-,Brazil,BRA,40000,0,0,,0,0
1970,-,-,Cambodia,KHM,20000,0,0,,0,0
1970,-,-,Canada,CAN,18518,0,0,,0,0
1970,-,-,"Central African Rep.",CAF,27150,0,0,,0,0
1970,-,-,Chile,CHL,6000,0,0,,0,0
1970,-,-,Cameroon,CMR,8000,0,0,,0,0
1970,-,-,Congo,COG,500,0,0,,0,0
1970,-,-,"Dem. Rep. of the Congo",COD,489000,0,0,,0,0
1970,-,-,Colombia,COL,1500,0,0,,0,0
1970,-,-,Cyprus,CYP,200,0,0,,0,0
1970,-,-,Denmark,DNK,2000,0,0,,0,0
1970,-,-,"Dominican Rep.",DOM,1000,0,0,,0,0
1970,-,-,Ethiopia,ETH,21000,0,0,,0,0
1970,-,-,France,FRA,158543,0,0,,0,0
1970,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,162000,0,0,,0,0
1970,-,-,Germany,DEU,115000,0,0,,0,0
1970,-,-,Greece,GRC,5710,0,0,,0,0
1970,-,-,"China, Hong Kong SAR",HKG,1000,0,0,,0,0
1970,-,-,India,IND,56500,0,0,,0,0
1970,-,-,Italy,ITA,13000,0,0,,0,0
1970,-,-,Kenya,KEN,930,0,0,,0,0
1970,-,-,Lesotho,LSO,70,0,0,,0,0
1970,-,-,"China, Macao SAR",MAC,66000,0,0,,0,0
1970,-,-,Mexico,MEX,3000,0,0,,0,0
1970,-,-,Morocco,MAR,1440,0,0,,0,0
1970,-,-,Nepal,NPL,8060,0,0,,0,0
1970,-,-,Netherlands,NLD,8524,0,0,,0,0
1970,-,-,Norway,NOR,2000,0,0,,0,0
1970,-,-,"New Zealand",NZL,2000,0,0,,0,0
1970,-,-,Paraguay,PRY,1500,0,0,,0,0
1970,-,-,Peru,PER,1500,0,0,,0,0
1970,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26120,0,0,,0,0
1970,-,-,Senegal,SEN,67060,0,0,,0,0
1970,-,-,Spain,ESP,29500,0,0,,0,0
1970,-,-,Sudan,SDN,60840,0,0,,0,0
1970,-,-,Eswatini,SWZ,135,0,0,,0,0
1970,-,-,Sweden,SWE,20000,0,0,,0,0
1970,-,-,Switzerland,CHE,31000,0,0,,0,0
1970,-,-,"United Rep. of Tanzania",TZA,71500,0,0,,0,0
1970,-,-,Turkey,TUR,1170,0,0,,0,0
1970,-,-,Uganda,UGA,179800,0,0,,0,0
1970,-,-,Uruguay,URY,1500,0,0,,0,0
1970,-,-,"United States of America",USA,500000,0,0,,0,0
1970,-,-,"Venezuela (Bolivarian Republic of)",VEN,15000,0,0,,0,0
1970,-,-,Zambia,ZMB,16000,0,0,,0,0
1970,-,-,"Unknown ",,21000,0,0,,0,0
1971,-,-,Egypt,EGY,5020,0,0,,0,0
1971,-,-,Argentina,ARG,34000,0,0,,0,0
1971,-,-,Austria,AUT,25000,0,0,,0,0
1971,-,-,Burundi,BDI,32950,0,0,,0,0
1971,-,-,Belgium,BEL,29000,0,0,,0,0
1971,-,-,Botswana,BWA,8890,0,0,,0,0
1971,-,-,Brazil,BRA,38000,0,0,,0,0
1971,-,-,Canada,CAN,17196,0,0,,0,0
1971,-,-,"Central African Rep.",CAF,28000,0,0,,0,0
1971,-,-,Chile,CHL,7000,0,0,,0,0
1971,-,-,"Dem. Rep. of the Congo",COD,474250,0,0,,0,0
1971,-,-,Colombia,COL,1400,0,0,,0,0
1971,-,-,Cyprus,CYP,200,0,0,,0,0
1971,-,-,Denmark,DNK,4400,0,0,,0,0
1971,-,-,"Dominican Rep.",DOM,1000,0,0,,0,0
1971,-,-,Ethiopia,ETH,22730,0,0,,0,0
1971,-,-,France,FRA,141844,0,0,,0,0
1971,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,150000,0,0,,0,0
1971,-,-,Germany,DEU,125000,0,0,,0,0
1971,-,-,Ghana,GHA,70,0,0,,0,0
1971,-,-,Greece,GRC,5780,0,0,,0,0
1971,-,-,"China, Hong Kong SAR",HKG,1000,0,0,,0,0
1971,-,-,"Cote d'Ivoire",CIV,300,0,0,,0,0
1971,-,-,India,IND,56180,0,0,,0,0
1971,-,-,Italy,ITA,12700,0,0,,0,0
1971,-,-,Jordan,JOR,50,0,0,,0,0
1971,-,-,Kenya,KEN,2600,0,0,,0,0
1971,-,-,Liberia,LBR,60,0,0,,0,0
1971,-,-,Lebanon,LBN,3050,0,0,,0,0
1971,-,-,Lesotho,LSO,190,0,0,,0,0
1971,-,-,"China, Macao SAR",MAC,70000,0,0,,0,0
1971,-,-,Mexico,MEX,3000,0,0,,0,0
1971,-,-,Mali,MLI,60,0,0,,0,0
1971,-,-,Morocco,MAR,1430,0,0,,0,0
1971,-,-,Nepal,NPL,7930,0,0,,0,0
1971,-,-,Netherlands,NLD,8600,0,0,,0,0
1971,-,-,Norway,NOR,3000,0,0,,0,0
1971,-,-,Paraguay,PRY,1500,0,0,,0,0
1971,-,-,Peru,PER,1500,0,0,,0,0
1971,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,24000,0,0,,0,0
1971,-,-,Senegal,SEN,80000,0,0,,0,0
1971,-,-,Spain,ESP,38000,0,0,,0,0
1971,-,-,"Viet Nam",VNM,57000,0,0,,0,0
1971,-,-,Sudan,SDN,60000,0,0,,0,0
1971,-,-,Eswatini,SWZ,50,0,0,,0,0
1971,-,-,Sweden,SWE,20000,0,0,,0,0
1971,-,-,Switzerland,CHE,30000,0,0,,0,0
1971,-,-,"United Rep. of Tanzania",TZA,71240,0,0,,0,0
1971,-,-,Tunisia,TUN,100,0,0,,0,0
1971,-,-,Turkey,TUR,1150,0,0,,0,0
1971,-,-,"United Arab Emirates",ARE,870,0,0,,0,0
1971,-,-,Uganda,UGA,180920,0,0,,0,0
1971,-,-,Uruguay,URY,1500,0,0,,0,0
1971,-,-,"United States of America",USA,530000,0,0,,0,0
1971,-,-,"Venezuela (Bolivarian Republic of)",VEN,15000,0,0,,0,0
1971,-,-,Zambia,ZMB,17000,0,0,,0,0
1971,-,-,"Unknown ",,828000,0,0,,0,0
1972,-,-,Egypt,EGY,7370,0,0,,0,0
1972,-,-,Argentina,ARG,33000,0,0,,0,0
1972,-,-,Austria,AUT,25000,0,0,,0,0
1972,-,-,Burundi,BDI,43390,0,0,,0,0
1972,-,-,Belgium,BEL,29000,0,0,,0,0
1972,-,-,"Bolivia (Plurinational State of)",BOL,700,0,0,,0,0
1972,-,-,Botswana,BWA,4500,0,0,,0,0
1972,-,-,Brazil,BRA,37000,0,0,,0,0
1972,-,-,Canada,CAN,20933,0,0,,0,0
1972,-,-,"Central African Rep.",CAF,21970,0,0,,0,0
1972,-,-,Chile,CHL,7000,0,0,,0,0
1972,-,-,"Dem. Rep. of the Congo",COD,495250,0,0,,0,0
1972,-,-,Colombia,COL,1350,0,0,,0,0
1972,-,-,"Costa Rica",CRI,700,0,0,,0,0
1972,-,-,Cyprus,CYP,200,0,0,,0,0
1972,-,-,Denmark,DNK,3687,0,0,,0,0
1972,-,-,"Dominican Rep.",DOM,1100,0,0,,0,0
1972,-,-,Ecuador,ECU,200,0,0,,0,0
1972,-,-,Ethiopia,ETH,16200,0,0,,0,0
1972,-,-,France,FRA,98900,0,0,,0,0
1972,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,150000,0,0,,0,0
1972,-,-,Germany,DEU,125000,0,0,,0,0
1972,-,-,Greece,GRC,3350,0,0,,0,0
1972,-,-,Guatemala,GTM,160,0,0,,0,0
1972,-,-,Guyana,GUY,100,0,0,,0,0
1972,-,-,"China, Hong Kong SAR",HKG,50,0,0,,0,0
1972,-,-,Honduras,HND,70,0,0,,0,0
1972,-,-,India,IND,57680,0,0,,0,0
1972,-,-,Italy,ITA,12600,0,0,,0,0
1972,-,-,Jordan,JOR,50,0,0,,0,0
1972,-,-,Kenya,KEN,2490,0,0,,0,0
1972,-,-,"Lao People's Dem. Rep.",LAO,700,0,0,,0,0
1972,-,-,Lebanon,LBN,3340,0,0,,0,0
1972,-,-,Lesotho,LSO,60,0,0,,0,0
1972,-,-,"China, Macao SAR",MAC,80000,0,0,,0,0
1972,-,-,Mexico,MEX,3000,0,0,,0,0
1972,-,-,Morocco,MAR,1380,0,0,,0,0
1972,-,-,Nepal,NPL,8000,0,0,,0,0
1972,-,-,Netherlands,NLD,8830,0,0,,0,0
1972,-,-,Nicaragua,NIC,50,0,0,,0,0
1972,-,-,Norway,NOR,3000,0,0,,0,0
1972,-,-,Panama,PAN,130,0,0,,0,0
1972,-,-,Paraguay,PRY,1400,0,0,,0,0
1972,-,-,Peru,PER,1550,0,0,,0,0
1972,-,-,Rwanda,RWA,4000,0,0,,0,0
1972,-,-,"El Salvador",SLV,100,0,0,,0,0
1972,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26700,0,0,,0,0
1972,-,-,Senegal,SEN,82000,0,0,,0,0
1972,-,-,Spain,ESP,40000,0,0,,0,0
1972,-,-,"Viet Nam",VNM,55000,0,0,,0,0
1972,-,-,Sudan,SDN,49020,0,0,,0,0
1972,-,-,Eswatini,SWZ,80,0,0,,0,0
1972,-,-,Sweden,SWE,20000,0,0,,0,0
1972,-,-,Switzerland,CHE,35000,0,0,,0,0
1972,-,-,"United Rep. of Tanzania",TZA,165000,0,0,,0,0
1972,-,-,Turkey,TUR,1160,0,0,,0,0
1972,-,-,"United Arab Emirates",ARE,870,0,0,,0,0
1972,-,-,Uganda,UGA,166560,0,0,,0,0
1972,-,-,Uruguay,URY,1500,0,0,,0,0
1972,-,-,"United States of America",USA,530000,0,0,,0,0
1972,-,-,"Venezuela (Bolivarian Republic of)",VEN,14700,0,0,,0,0
1972,-,-,Zambia,ZMB,25000,0,0,,0,0
1972,-,-,"Unknown ",,724720,0,0,,0,0
1973,-,-,Egypt,EGY,2600,0,0,,0,0
1973,-,-,Argentina,ARG,37000,0,0,,0,0
1973,-,-,Austria,AUT,25000,0,0,,0,0
1973,-,-,Burundi,BDI,49000,0,0,,0,0
1973,-,-,Belgium,BEL,20000,0,0,,0,0
1973,-,-,"Bolivia (Plurinational State of)",BOL,700,0,0,,0,0
1973,-,-,Botswana,BWA,4500,0,0,,0,0
1973,-,-,Brazil,BRA,35200,0,0,,0,0
1973,-,-,Canada,CAN,13358,0,0,,0,0
1973,-,-,"Central African Rep.",CAF,7000,0,0,,0,0
1973,-,-,Chile,CHL,9500,0,0,,0,0
1973,-,-,"Dem. Rep. of the Congo",COD,460050,0,0,,0,0
1973,-,-,Colombia,COL,1450,0,0,,0,0
1973,-,-,Denmark,DNK,3687,0,0,,0,0
1973,-,-,Ethiopia,ETH,5400,0,0,,0,0
1973,-,-,France,FRA,101830,0,0,,0,0
1973,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,150000,0,0,,0,0
1973,-,-,Germany,DEU,125000,0,0,,0,0
1973,-,-,Greece,GRC,2940,0,0,,0,0
1973,-,-,India,IND,58840,0,0,,0,0
1973,-,-,Italy,ITA,12600,0,0,,0,0
1973,-,-,Kenya,KEN,2970,0,0,,0,0
1973,-,-,Lebanon,LBN,3830,0,0,,0,0
1973,-,-,Lesotho,LSO,180,0,0,,0,0
1973,-,-,Mexico,MEX,4000,0,0,,0,0
1973,-,-,Morocco,MAR,860,0,0,,0,0
1973,-,-,Nepal,NPL,8000,0,0,,0,0
1973,-,-,Netherlands,NLD,8400,0,0,,0,0
1973,-,-,Norway,NOR,3000,0,0,,0,0
1973,-,-,Rwanda,RWA,6500,0,0,,0,0
1973,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26290,0,0,,0,0
1973,-,-,Senegal,SEN,84000,0,0,,0,0
1973,-,-,Spain,ESP,26000,0,0,,0,0
1973,-,-,"Viet Nam",VNM,35000,0,0,,0,0
1973,-,-,Sudan,SDN,50900,0,0,,0,0
1973,-,-,Eswatini,SWZ,100,0,0,,0,0
1973,-,-,Sweden,SWE,20000,0,0,,0,0
1973,-,-,Switzerland,CHE,35000,0,0,,0,0
1973,-,-,"United Rep. of Tanzania",TZA,180860,0,0,,0,0
1973,-,-,Tunisia,TUN,70,0,0,,0,0
1973,-,-,Turkey,TUR,1160,0,0,,0,0
1973,-,-,"United Arab Emirates",ARE,3200,0,0,,0,0
1973,-,-,Uganda,UGA,113900,0,0,,0,0
1973,-,-,"United States of America",USA,530000,0,0,,0,0
1973,-,-,"Venezuela (Bolivarian Republic of)",VEN,15400,0,0,,0,0
1973,-,-,Zambia,ZMB,37310,0,0,,0,0
1973,-,-,"Unknown ",,578750,0,0,,0,0
1974,-,-,Egypt,EGY,4000,0,0,,0,0
1974,-,-,Argentina,ARG,47000,0,0,,0,0
1974,-,-,Austria,AUT,25000,0,0,,0,0
1974,-,-,Bahrain,BHR,60,0,0,,0,0
1974,-,-,Burundi,BDI,48500,0,0,,0,0
1974,-,-,Belgium,BEL,11100,0,0,,0,0
1974,-,-,"Bolivia (Plurinational State of)",BOL,700,0,0,,0,0
1974,-,-,Botswana,BWA,2480,0,0,,0,0
1974,-,-,Brazil,BRA,34000,0,0,,0,0
1974,-,-,Canada,CAN,11410,0,0,,0,0
1974,-,-,"Central African Rep.",CAF,5000,0,0,,0,0
1974,-,-,Chile,CHL,3700,0,0,,0,0
1974,-,-,Congo,COG,10000,0,0,,0,0
1974,-,-,"Dem. Rep. of the Congo",COD,503250,0,0,,0,0
1974,-,-,Colombia,COL,1200,0,0,,0,0
1974,-,-,"Costa Rica",CRI,200,0,0,,0,0
1974,-,-,Cuba,CUB,1300,0,0,,0,0
1974,-,-,Denmark,DNK,2900,0,0,,0,0
1974,-,-,"Dominican Rep.",DOM,1000,0,0,,0,0
1974,-,-,Ecuador,ECU,200,0,0,,0,0
1974,-,-,Ethiopia,ETH,5910,0,0,,0,0
1974,-,-,France,FRA,105538,0,0,,0,0
1974,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,155500,0,0,,0,0
1974,-,-,Germany,DEU,123000,0,0,,0,0
1974,-,-,Greece,GRC,2710,0,0,,0,0
1974,-,-,Guyana,GUY,200,0,0,,0,0
1974,-,-,India,IND,59900,0,0,,0,0
1974,-,-,Italy,ITA,13000,0,0,,0,0
1974,-,-,Kenya,KEN,2740,0,0,,0,0
1974,-,-,Lesotho,LSO,190,0,0,,0,0
1974,-,-,Mexico,MEX,3500,0,0,,0,0
1974,-,-,Morocco,MAR,620,0,0,,0,0
1974,-,-,Nepal,NPL,8100,0,0,,0,0
1974,-,-,Netherlands,NLD,8015,0,0,,0,0
1974,-,-,Norway,NOR,3000,0,0,,0,0
1974,-,-,Panama,PAN,1150,0,0,,0,0
1974,-,-,Paraguay,PRY,1160,0,0,,0,0
1974,-,-,Peru,PER,4600,0,0,,0,0
1974,-,-,Rwanda,RWA,6000,0,0,,0,0
1974,-,-,"Saudi Arabia",SAU,100,0,0,,0,0
1974,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26300,0,0,,0,0
1974,-,-,Senegal,SEN,90000,0,0,,0,0
1974,-,-,Spain,ESP,18000,0,0,,0,0
1974,-,-,Sudan,SDN,53700,0,0,,0,0
1974,-,-,Eswatini,SWZ,50,0,0,,0,0
1974,-,-,Sweden,SWE,20000,0,0,,0,0
1974,-,-,Switzerland,CHE,35000,0,0,,0,0
1974,-,-,"United Rep. of Tanzania",TZA,193190,0,0,,0,0
1974,-,-,Turkey,TUR,1060,0,0,,0,0
1974,-,-,"United Arab Emirates",ARE,1200,0,0,,0,0
1974,-,-,Uganda,UGA,118510,0,0,,0,0
1974,-,-,Uruguay,URY,1250,0,0,,0,0
1974,-,-,"United States of America",USA,530000,0,0,,0,0
1974,-,-,"Venezuela (Bolivarian Republic of)",VEN,14350,0,0,,0,0
1974,-,-,Zambia,ZMB,40430,0,0,,0,0
1974,-,-,"Unknown ",,633490,0,0,,0,0
1975,-,-,Algeria,DZA,21000,0,0,,0,0
1975,-,-,Egypt,EGY,4000,0,0,,0,0
1975,-,-,Argentina,ARG,46000,0,0,,0,0
1975,-,-,Austria,AUT,20000,0,0,,0,0
1975,-,-,Burundi,BDI,49500,0,0,,0,0
1975,-,-,Belgium,BEL,16788,0,0,,0,0
1975,-,-,Botswana,BWA,2400,0,0,,0,0
1975,-,-,Brazil,BRA,32000,0,0,,0,0
1975,-,-,Canada,CAN,16349,0,0,,0,0
1975,-,-,"Central African Rep.",CAF,5000,0,0,,0,0
1975,-,-,Chile,CHL,3300,0,0,,0,0
1975,-,-,Cameroon,CMR,30000,0,0,,0,0
1975,-,-,Congo,COG,5000,0,0,,0,0
1975,-,-,"Dem. Rep. of the Congo",COD,510000,0,0,,0,0
1975,-,-,Denmark,DNK,2125,0,0,,0,0
1975,-,-,Ethiopia,ETH,11150,0,0,,0,0
1975,-,-,France,FRA,109882,0,0,,0,0
1975,-,-,Gabon,GAB,60000,0,0,,0,0
1975,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,153000,0,0,,0,0
1975,-,-,Germany,DEU,122000,0,0,,0,0
1975,-,-,Ghana,GHA,130,0,0,,0,0
1975,-,-,Greece,GRC,2600,0,0,,0,0
1975,-,-,"Cote d'Ivoire",CIV,300000,0,0,,0,0
1975,-,-,Italy,ITA,11900,0,0,,0,0
1975,-,-,Kenya,KEN,2450,0,0,,0,0
1975,-,-,"Lao People's Dem. Rep.",LAO,70,0,0,,0,0
1975,-,-,Lesotho,LSO,190,0,0,,0,0
1975,-,-,Morocco,MAR,510,0,0,,0,0
1975,-,-,Mozambique,MOZ,44570,0,0,,0,0
1975,-,-,Nepal,NPL,8200,0,0,,0,0
1975,-,-,Netherlands,NLD,7850,0,0,,0,0
1975,-,-,Norway,NOR,3000,0,0,,0,0
1975,-,-,Peru,PER,600,0,0,,0,0
1975,-,-,Philippines,PHL,690,0,0,,0,0
1975,-,-,Portugal,PRT,150,0,0,,0,0
1975,-,-,Rwanda,RWA,7400,0,0,,0,0
1975,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26300,0,0,,0,0
1975,-,-,Senegal,SEN,46000,0,0,,0,0
1975,-,-,Spain,ESP,16000,0,0,,0,0
1975,-,-,Sudan,SDN,95500,0,0,,0,0
1975,-,-,Eswatini,SWZ,50,0,0,,0,0
1975,-,-,Sweden,SWE,20000,0,0,,0,0
1975,-,-,Switzerland,CHE,35000,0,0,,0,0
1975,-,-,"United Rep. of Tanzania",TZA,171160,0,0,,0,0
1975,-,-,Thailand,THA,75760,0,0,,0,0
1975,-,-,Turkey,TUR,1060,0,0,,0,0
1975,-,-,Uganda,UGA,112630,0,0,,0,0
1975,-,-,"United States of America",USA,530000,0,0,,0,0
1975,-,-,Zambia,ZMB,36050,0,0,,0,0
1975,-,-,"Unknown ",,754120,0,0,,0,0
1976,-,-,Algeria,DZA,39580,0,0,,0,0
1976,-,-,Angola,AGO,10000,0,0,,0,0
1976,-,-,Egypt,EGY,4000,0,0,,0,0
1976,-,-,Argentina,ARG,41010,0,0,,0,0
1976,-,-,Austria,AUT,25000,0,0,,0,0
1976,-,-,Burundi,BDI,49500,0,0,,0,0
1976,-,-,Belgium,BEL,17000,0,0,,0,0
1976,-,-,Botswana,BWA,2840,0,0,,0,0
1976,-,-,Brazil,BRA,30000,0,0,,0,0
1976,-,-,Canada,CAN,27387,0,0,,0,0
1976,-,-,Chile,CHL,4000,0,0,,0,0
1976,-,-,Cameroon,CMR,30000,0,0,,0,0
1976,-,-,"Dem. Rep. of the Congo",COD,515000,0,0,,0,0
1976,-,-,Denmark,DNK,2100,0,0,,0,0
1976,-,-,Ethiopia,ETH,10690,0,0,,0,0
1976,-,-,France,FRA,114634,0,0,,0,0
1976,-,-,Gabon,GAB,60000,0,0,,0,0
1976,-,-,"United Kingdom of Great Britain and Northern Ireland",GBR,153000,0,0,,0,0
1976,-,-,Germany,DEU,122000,0,0,,0,0
1976,-,-,Ghana,GHA,180,0,0,,0,0
1976,-,-,Greece,GRC,2560,0,0,,0,0
1976,-,-,"Cote d'Ivoire",CIV,500070,0,0,,0,0
1976,-,-,Italy,ITA,11900,0,0,,0,0
1976,-,-,Kenya,KEN,2500,0,0,,0,0
1976,-,-,"Lao People's Dem. Rep.",LAO,110,0,0,,0,0
1976,-,-,Lebanon,LBN,700000,0,0,,0,0
1976,-,-,Lesotho,LSO,900,0,0,,0,0
1976,-,-,Morocco,MAR,360,0,0,,0,0
1976,-,-,Mozambique,MOZ,30000,0,0,,0,0
1976,-,-,Nepal,NPL,8300,0,0,,0,0
1976,-,-,Netherlands,NLD,7900,0,0,,0,0
1976,-,-,Nigeria,NGA,50,0,0,,0,0
1976,-,-,Norway,NOR,1000,0,0,,0,0
1976,-,-,Peru,PER,440,0,0,,0,0
1976,-,-,Philippines,PHL,940,0,0,,0,0
1976,-,-,Rwanda,RWA,7500,0,0,,0,0
1976,-,-,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,26000,0,0,,0,0
1976,-,-,Senegal,SEN,38000,0,0,,0,0
